spell_id,appointment_date,permno,gvkey,car_1_1_capm,car_3_3_capm,car_5_5_capm,bhar_1y_capm,bhar_3y_capm,car_1_1_ff3,car_3_3_ff3,car_5_5_ff3,bhar_1y_ff3,bhar_3y_ff3,car_1_1_ff5,car_3_3_ff5,car_5_5_ff5,bhar_1y_ff5,bhar_3y_ff5
4811,2018-05-20,16004,026157,-0.12228198343226843,-0.17664923544352218,-0.2852472098278227,-2.3191446244184766,,-0.12110946218433052,-0.18971256268889106,-0.3128293946887445,-1.8273498958793704,,-0.10465989972115587,-0.19485726867932518,-0.33945440540362204,-2.544743400842698,
4810,2018-02-01,15707,026156,0.03436633164581422,0.019860183246951983,0.013835922342978445,0.13812908447790562,-0.21565634868539407,0.029338812227414753,0.00819457616648673,-0.006978720540943348,0.07270400511748576,-0.2729972833547457,0.02962461332566669,0.009265552861318216,-0.004364774650750861,0.052788068340666516,-0.3391933275944724
4806,2024-07-01,15658,026146,-0.07778597625503632,-0.12839916162031287,-0.1257086486552815,,,-0.061120991324360094,-0.11806592129245912,-0.11264005253044204,,,-0.05757285897235569,-0.11919730172624624,-0.12357425379246538,,
4805,2023-01-24,21219,026069,-0.11528142147854345,-0.1432436296183231,-0.1885885787594887,0.07487472199615564,,-0.1155406280505608,-0.13566581961505336,-0.17338854088679445,0.5871678855287088,,-0.11794197576181986,-0.1301957122889451,-0.16351402259740316,0.7734478786903556,
4800,2022-05-31,15850,026061,0.0031361547878906784,0.06594655091607032,0.0006042382743983383,-0.22457519696640316,,0.005087238222714462,0.05565909888058986,0.02391120422593,-0.5089204582520898,,0.007358852483071353,0.054934158430618565,0.023158403075090497,-0.5260617761895899,
4851,2018-01-01,16434,027575,-0.025274476465481442,-0.03155080138757655,-0.023677320625437627,0.19084952118487253,1.0148831203728232,-0.022148693845360504,-0.024878859576756014,-0.015647382279753708,0.1595139171623059,1.063383659804716,-0.021449392628397984,-0.024629966736857196,-0.018454845022660586,0.13907387053394094,0.970442706986526
4853,2023-07-07,16284,027576,-0.003622116171615965,-0.00970008776957903,0.04061249676057058,-0.18563247092222745,,-0.005456591545591435,-0.011235676116895462,0.03991863973931244,-0.17099373044069366,,-0.009246168829669933,-0.008124973957245865,0.04204198979541186,-0.06027829473642288,
4887,2024-03-01,15702,027810,0.006328594650833639,-0.04692355223170533,-0.04052674850275461,,,0.01762684411730835,-0.03856647971382715,-0.046665634936784675,,,0.017211673802839875,-0.06192465276529566,-0.07086811132780917,,
4886,2017-01-01,15702,027810,-0.0022401210682409974,0.016698833272967194,0.04575779413372309,0.899198693042877,1.0250635054334425,-0.0058991336554015264,0.015794185191790485,0.03104278512130352,0.8596038122516,0.9540477628747003,-0.007260799411603926,0.012676538636546174,0.028034703282971547,0.8568811748354418,0.9375589139820883
4883,2015-09-01,78881,027810,-0.028626914780943376,-0.03801124129842669,-0.019548868576227705,,,-0.0377913184627151,-0.04853486313196688,-0.023532466400743295,,,-0.03945068263944269,-0.05072048053978474,-0.02801055781411828,,
4885,2007-05-01,78881,027810,-0.02001183018526123,0.00671335823181117,-0.016366238308084674,0.06303188648958269,0.6308167790605208,-0.017513878745708002,0.0052686246679704545,-0.00308509210503604,-0.12998877955594668,0.21625578728802297,-0.023243550942507563,-0.0016198498050473548,-0.015915761505867133,-0.02562083377118729,0.2734256194891217
4884,1995-09-01,78881,027810,-0.06846763230850397,0.06194068941781514,-0.05343400704510272,-1.5113441693618168,-18.57673003580631,-0.07544761674214928,0.03534724273017173,-0.11369410704036459,-1.402171358371731,-11.284891761914617,-0.08794272186860752,0.011866912506521818,-0.1292100011322723,-0.7761116146069045,-5.170273834995785
4878,2017-09-27,78875,027794,0.0650422624174704,0.13753818587409397,0.16866751038249755,0.5121994761325462,1.7857640746284682,0.05207435314832379,0.11649209699405955,0.14855180709161425,0.4160340432151113,1.5922709339284347,0.04896617276663237,0.11399733369663517,0.14734410632356612,0.4261327492619613,1.6525192580748753
4877,2001-06-01,78875,027794,-0.06193060666543244,-0.03514463972407375,-0.013868898451090544,-0.2658733334925115,-0.3304715716103648,-0.06952975931270762,-0.04900222645051791,-0.08200968227797092,-1.0983462133633528,-13.611283084992095,-0.06037592651462352,-0.02996715828516993,-0.06532460362982255,-0.539394031790152,-6.739167766341758
4876,1994-08-01,78875,027794,0.05506436954740021,0.0382711613591075,0.046313247726879864,3.503520778339257,2.831700893507073,0.05552960135813485,0.02534183023680944,0.035095298273757895,3.6473731067562456,2.788040090399581,0.06243338354341679,0.026144539368821346,0.03406548565101124,3.685893046416223,3.1184927794547646
4874,2013-06-17,78877,027786,-0.0025451148659107123,-0.0178736973210055,-0.036873206522506224,0.25085595735952637,-0.8883794321901359,0.010652563385350733,-0.024631021256014556,-0.024396657293587552,0.4457279020635654,-0.29490649049997103,0.006315289475492222,-0.04728698157922463,-0.048085520108933535,0.06758882781181175,-0.9614432164994855
4871,2017-03-02,78927,027780,-0.012769685706462187,-0.03713310909820438,-0.08329064285487589,-0.35514698432408,-0.203300158458814,-0.013475359930584525,-0.039039783729662395,-0.09162333959388577,-0.4390534966547447,-0.4638260858548181,-0.014900114338376173,-0.030324649680823976,-0.07170712420925049,-0.36680708852516486,-0.32192915605828376
4870,2015-02-10,78927,027780,-0.009261298498954487,-0.048180015327206546,-0.0425937592076193,-0.24255959326720056,-1.4535702349244466,-0.009620239987445914,-0.0485712459006995,-0.04345306432681266,-0.2489442823859399,-1.467412222087986,-0.010288887565686885,-0.04681653626209573,-0.04515565336205271,-0.2610777014943696,-1.5739180442158904
4869,2010-01-01,78927,027780,-0.06862054848821232,-0.061994639271524085,-0.1036611650337896,-1.9561688348292434,-22.69470133018183,-0.14240505168572992,-0.17700867489909544,-0.19748374308952105,-2.85188774357412,-66.37663637121379,-0.1262792312103443,-0.14513639544150775,-0.16286735659767934,-2.135539933980397,-43.054327760233654
4866,2019-07-29,86889,027760,0.08028095594114462,-0.184102444095352,-0.2247806248431723,4.041158074116266,1.0330770345645583,0.051357691064951985,-0.21153864509128525,-0.2459774363339638,3.7461913426914197,1.02236501689656,0.04964216536094145,-0.21517236444505652,-0.24932184285790654,3.685893046416223,1.0227984404005812
4865,2011-05-26,86889,027760,-0.08176358275204357,-0.25654868568256367,-0.26518190783339346,0.19235249677150013,2.685212559874054,-0.0941629115280432,-0.2730861133017367,-0.29095891501051896,0.136678885570644,2.084641894179232,-0.09478073015104463,-0.28484087158472304,-0.30540541564237494,0.13664901483796987,1.6786503319059554
4864,2008-03-26,86889,027760,-0.0207630458742773,0.006497851118409972,0.1262810159313475,0.009559691098052325,0.7541419841276951,-0.04584507435407664,-0.03445161197263766,0.09453549119650047,-0.04857467313333713,0.6581301679389483,-0.04754945085419976,-0.05373837214166236,0.0808262456768634,-0.07584387189337816,0.69128591430168
4863,2003-07-16,86889,027760,0.021599736816287636,0.08173294589122398,-0.00543261826612753,1.1950301986455765,1.1082093219603852,0.030744288841632134,0.08791475715984459,-0.008928023296224784,1.170324062008521,1.1001364087510535,0.03686226265348989,0.09299202491091979,-0.007160429365267035,1.1818592176613336,1.1287193790926153
4854,2023-09-24,16347,027638,-0.04443435300825105,0.06690368485726018,0.0928585033980564,0.2631409160330167,,-0.0432752956413736,0.045263248248557444,0.10454188599368491,0.2830471620507684,,-0.048281625801912906,0.038076623051719216,0.09269360528898729,0.22877431392800096,
4954,2000-09-01,81491,028078,0.10515941594050408,0.37565187663362704,0.40531108406531446,-3.901500107862075,-111.88174800388772,0.09738071349743463,0.37438164114901046,0.39655027648656904,-5.002766608436021,-149.26769663614934,0.0932755222472526,0.37041294134479197,0.41262381472132476,-5.013503949575714,-129.78357620498474
4957,2000-10-01,79089,028118,-0.026497604681717978,-0.1215977220016101,0.0603811055893112,0.8095526952348827,2.7800865837201427,-0.024910876364046517,-0.12718152070233707,0.04830202212102517,0.8237775780214269,2.8058557341593646,-0.059524181397724946,-0.18679386606184772,0.024535024615087962,0.3178349221935389,2.2054894807495007
4523,2002-11-01,77292,024878,-0.00912909161281282,0.045420328980624466,0.062406508148448295,0.46131933066419495,2.340356557572953,-0.029721304776537553,0.0028807792954605796,0.0010892945061294484,0.14883522899261026,2.409320975117476,-0.10630230892504958,-0.08936435721034483,-0.10846842237554484,-1.5843855439937995,-0.9127881652092031
